0.25	0.25	0.25	0.25	0.275	0.3	0.3	0.275	0.275	0.25	0.275	0.275	0.3	0.3	0.325	0.325	0.35	0.35	0.375	0.375	0.375	0.4	0.4	0.4	0.375	0.375	0.4	0.425	0.425	0.45	0.475	0.45	0.475	0.475	0.475	0.45	0.425	0.4	0.4	0.4	0.425	0.425	0.45	0.45	0.45	0.425	0.425	0.45	0.475	0.475	0.45	0.475	0.45	0.475	0.45	0.45	0.425	0.45	0.45	0.45	0.45
0.175	0.175	0.2	0.175	0.15	0.125	0.125	0.1	0.1	0.1	0.125	0.125	0.15	0.15	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.1	0.1	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.1	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.075	0.075	0.05	0.05	0.05	0.05	0.075	0.075	0.075	0.075	0.075
0.35	0.375	0.375	0.4	0.425	0.425	0.425	0.45	0.45	0.475	0.475	0.5	0.5	0.525	0.525	0.525	0.5	0.525	0.525	0.5	0.525	0.5	0.475	0.45	0.425	0.425	0.425	0.425	0.425	0.425	0.4	0.4	0.375	0.35	0.35	0.375	0.35	0.325	0.325	0.3	0.275	0.25	0.25	0.225	0.2	0.2	0.225	0.2	0.2	0.175	0.175	0.175	0.175	0.15	0.15	0.15	0.15	0.125	0.125	0.125	0.1
0.375	0.375	0.375	0.35	0.35	0.325	0.325	0.35	0.35	0.325	0.3	0.3	0.275	0.275	0.275	0.275	0.275	0.3	0.3	0.275	0.275	0.25	0.275	0.3	0.3	0.275	0.275	0.25	0.275	0.275	0.3	0.3	0.3	0.275	0.275	0.275	0.275	0.3	0.3	0.3	0.275	0.3	0.3	0.3	0.275	0.275	0.3	0.275	0.275	0.275	0.275	0.25	0.25	0.275	0.275	0.275	0.3	0.3	0.3	0.3	0.3
0.15	0.175	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.1	0.075	0.075	0.05	0.05	0.05	0.075	0.075	0.075	0.05	0.05	0.05	0.05	0.075	0.1	0.125	0.125	0.125	0.125	0.15	0.15	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.125
0.225	0.225	0.225	0.225	0.25	0.25	0.25	0.225	0.225	0.225	0.225	0.225	0.225	0.2	0.2	0.2	0.2	0.225	0.225	0.225	0.2	0.2	0.2	0.225	0.25	0.25	0.25	0.25	0.25	0.225	0.2	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.2	0.175	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.175	0.2	0.175	0.175	0.175	0.175
0.125	0.125	0.125	0.125	0.15	0.15	0.125	0.125	0.125	0.125	0.15	0.175	0.2	0.175	0.15	0.15	0.15	0.15	0.15	0.125	0.15	0.15	0.15	0.15	0.175	0.2	0.2	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.2	0.225	0.225	0.225	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.225	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2
0.275	0.3	0.325	0.325	0.325	0.3	0.3	0.3	0.275	0.3	0.275	0.25	0.25	0.25	0.275	0.3	0.325	0.35	0.35	0.35	0.35	0.325	0.325	0.35	0.375	0.35	0.325	0.3	0.3	0.325	0.325	0.325	0.325	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.275	0.25	0.275	0.3	0.3	0.3	0.275	0.275	0.25	0.25	0.25	0.275	0.275	0.25	0.225	0.225	0.2	0.225	0.225	0.225
0.275	0.275	0.275	0.3	0.275	0.275	0.275	0.275	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.225	0.225	0.225	0.2	0.175	0.175	0.175	0.15	0.15	0.15	0.125	0.125	0.15	0.15	0.125	0.125	0.125	0.125	0.1	0.1	0.1	0.1	0.1	0.075	0.075	0.075	0.075	0.05	0.05	0.05	0.05	0.075	0.1	0.1	0.1	0.125	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15
0.2	0.175	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.125	0.1	0.1	0.1	0.125	0.125	0.125	0.1	0.1	0.075	0.075	0.075	0.05	0.05	0.05	0.075	0.075	0.075	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.075	0.1	0.1
0.25	0.25	0.225	0.2	0.175	0.175	0.175	0.175	0.175	0.15	0.175	0.2	0.225	0.225	0.25	0.25	0.25	0.25	0.25	0.275	0.275	0.275	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.225	0.25	0.275	0.275	0.275	0.25	0.225	0.25	0.25	0.25	0.25	0.25	0.25	0.275	0.275	0.275	0.275	0.25	0.225	0.225	0.225	0.225	0.2	0.2	0.2	0.2	0.2	0.2
0.4	0.425	0.425	0.4	0.4	0.4	0.425	0.45	0.425	0.425	0.45	0.45	0.475	0.475	0.5	0.5	0.525	0.5	0.5	0.475	0.475	0.475	0.5	0.5	0.525	0.5	0.475	0.45	0.45	0.45	0.425	0.4	0.425	0.425	0.45	0.425	0.4	0.4	0.4	0.425	0.45	0.425	0.425	0.425	0.425	0.4	0.4	0.375	0.4	0.4	0.4	0.4	0.4	0.4	0.375	0.375	0.375	0.375	0.4	0.4	0.4
0.2	0.225	0.2	0.2	0.2	0.225	0.225	0.25	0.225	0.225	0.2	0.2	0.2	0.225	0.25	0.275	0.275	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.325	0.325	0.325	0.325	0.3	0.3	0.3	0.325	0.325	0.3	0.3	0.325	0.325	0.35	0.375	0.375	0.35	0.35	0.35	0.35	0.325	0.3	0.275	0.275	0.3	0.325	0.325	0.325	0.325	0.3	0.275	0.275	0.275	0.3	0.3	0.325
0.325	0.325	0.325	0.325	0.325	0.3	0.3	0.3	0.275	0.275	0.275	0.275	0.275	0.275	0.3	0.3	0.3	0.3	0.3	0.325	0.325	0.325	0.3	0.3	0.275	0.275	0.275	0.25	0.225	0.2	0.175	0.15	0.125	0.1	0.1	0.075	0.05	0.05	0.05	0.05	0.05	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.075	0.075
0.175	0.2	0.2	0.225	0.225	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.225	0.25	0.25	0.25	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.125	0.1	0.1	0.075	0.075	0.075	0.1	0.1	0.1	0.1	0.1	0.1	0.075	0.05	0.05	0.05	0.05	0.075	0.075	0.1	0.075
0.075	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.125	0.125	0.125	0.125	0.125	0.15	0.15	0.15	0.175	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.15	0.15	0.15	0.175	0.175	0.175	0.15	0.125	0.125	0.125	0.125	0.125	0.1	0.1	0.1	0.1	0.075	0.075	0.1	0.1
0.3	0.3	0.3	0.3	0.3	0.325	0.325	0.325	0.3	0.3	0.325	0.35	0.325	0.325	0.325	0.325	0.325	0.325	0.325	0.325	0.3	0.3	0.3	0.275	0.275	0.25	0.25	0.25	0.25	0.225	0.225	0.2	0.2	0.175	0.15	0.15	0.15	0.175	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.125	0.125	0.1	0.1	0.1	0.125	0.1	0.1	0.1	0.1	0.1	0.125
0.075	0.075	0.075	0.1	0.1	0.1	0.1	0.1	0.125	0.125	0.15	0.125	0.125	0.125	0.125	0.125	0.15	0.15	0.15	0.15	0.175	0.2	0.225	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.225	0.225	0.225	0.225	0.225	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.15	0.15	0.125
0.175	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.2	0.2	0.225	0.225	0.225	0.225	0.25	0.25	0.275	0.275	0.275	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.325	0.325	0.325	0.325	0.35	0.35	0.35	0.35	0.375	0.4	0.4	0.375	0.375	0.375	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.375	0.35	0.35	0.325	0.325	0.325	0.3	0.275
0.175	0.175	0.2	0.2	0.175	0.175	0.175	0.15	0.15	0.175	0.175	0.175	0.175	0.175	0.15	0.175	0.175	0.175	0.175	0.175	0.15	0.15	0.125	0.125	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.1	0.1	0.1	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.175	0.175	0.2	0.2	0.2	0.225	0.225
0.35	0.375	0.35	0.35	0.35	0.35	0.35	0.325	0.3	0.3	0.3	0.275	0.275	0.275	0.3	0.325	0.325	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.325	0.3	0.325	0.325	0.35	0.35	0.325	0.325	0.325	0.325	0.3	0.3	0.275	0.3	0.3	0.275	0.275	0.3	0.3	0.3	0.3	0.3	0.3	0.275	0.25	0.25	0.275	0.275	0.25	0.25	0.225	0.25	0.275	0.25	0.25
0.275	0.275	0.3	0.3	0.3	0.275	0.25	0.25	0.25	0.225	0.225	0.225	0.225	0.225	0.225	0.2	0.2	0.2	0.2	0.2	0.2	0.225	0.2	0.2	0.225	0.25	0.25	0.25	0.225	0.25	0.275	0.3	0.325	0.325	0.35	0.375	0.375	0.35	0.35	0.35	0.35	0.35	0.325	0.35	0.375	0.375	0.4	0.375	0.35	0.35	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.4	0.425	0.425
0.1	0.1	0.1	0.125	0.125	0.125	0.15	0.15	0.15	0.15	0.175	0.175	0.175	0.2	0.2	0.2	0.225	0.2	0.225	0.225	0.2	0.225	0.25	0.25	0.25	0.25	0.25	0.25	0.275	0.275	0.275	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.225	0.225	0.225	0.2	0.2	0.2	0.2	0.2	0.2	0.225	0.225	0.225	0.225	0.2	0.2	0.2	0.175	0.2	0.2	0.225	0.225
0.175	0.175	0.15	0.125	0.1	0.1	0.1	0.1	0.075	0.075	0.05	0.05	0.075	0.075	0.075	0.1	0.1	0.075	0.075	0.1	0.125	0.125	0.125	0.15	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.2	0.225	0.225	0.25	0.25	0.25	0.25	0.25	0.25	0.275	0.275	0.3	0.3	0.275	0.275	0.275	0.25	0.25	0.25	0.225	0.2	0.175
0.15	0.175	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.2	0.2	0.2	0.2	0.175	0.2	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.2	0.225	0.2	0.2	0.2	0.2	0.225	0.225	0.2	0.2	0.2	0.2	0.175	0.175	0.2	0.225	0.25	0.25	0.25	0.225	0.25	0.25	0.275	0.275	0.275	0.275	0.25	0.25
0.4	0.4	0.375	0.375	0.375	0.375	0.375	0.35	0.35	0.35	0.35	0.325	0.325	0.3	0.275	0.275	0.25	0.225	0.2	0.2	0.175	0.15	0.15	0.15	0.15	0.15	0.175	0.175	0.175	0.175	0.2	0.225	0.2	0.2	0.2	0.2	0.225	0.25	0.225	0.225	0.225	0.2	0.2	0.2	0.175	0.175	0.175	0.2	0.225	0.225	0.2	0.2	0.225	0.225	0.25	0.25	0.25	0.25	0.25	0.225	0.225
0.35	0.35	0.35	0.375	0.375	0.375	0.375	0.35	0.35	0.325	0.325	0.3	0.325	0.325	0.3	0.275	0.275	0.275	0.25	0.25	0.25	0.25	0.275	0.275	0.25	0.275	0.275	0.275	0.275	0.275	0.25	0.25	0.275	0.275	0.25	0.25	0.25	0.225	0.2	0.2	0.175	0.175	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.15	0.15	0.15	0.125	0.125
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.15	0.15	0.15	0.15	0.125	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.075	0.075	0.075	0.075	0.075	0.075	0.05	0.05	0.05	0.05	0.05	0.05	0.025	0	0	0	0	0	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.05	0.05	0.05	0.05	0.05
0.225	0.225	0.225	0.225	0.2	0.2	0.2	0.2	0.175	0.175	0.175	0.2	0.225	0.225	0.225	0.2	0.2	0.225	0.225	0.225	0.25	0.275	0.25	0.25	0.25	0.25	0.275	0.275	0.25	0.275	0.275	0.275	0.25	0.25	0.25	0.25	0.25	0.225	0.225	0.25	0.25	0.275	0.275	0.275	0.275	0.3	0.3	0.325	0.325	0.325	0.325	0.3	0.275	0.275	0.3	0.325	0.325	0.3	0.3	0.3	0.275
0.325	0.325	0.325	0.3	0.275	0.275	0.25	0.225	0.25	0.275	0.25	0.25	0.275	0.275	0.275	0.275	0.275	0.275	0.25	0.225	0.225	0.225	0.2	0.175	0.15	0.15	0.15	0.15	0.175	0.2	0.2	0.2	0.2	0.2	0.2	0.225	0.2	0.2	0.2	0.2	0.2	0.175	0.175	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.225	0.225
0.2	0.2	0.175	0.175	0.175	0.15	0.15	0.15	0.15	0.175	0.15	0.15	0.175	0.15	0.15	0.15	0.175	0.175	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.2	0.175	0.175	0.15	0.125	0.125	0.125	0.125	0.1	0.125	0.15	0.15	0.15
0.25	0.225	0.225	0.225	0.225	0.225	0.25	0.25	0.25	0.275	0.275	0.25	0.275	0.275	0.25	0.25	0.275	0.25	0.25	0.25	0.25	0.25	0.25	0.275	0.3	0.3	0.275	0.3	0.275	0.275	0.275	0.25	0.275	0.275	0.275	0.275	0.275	0.25	0.275	0.275	0.275	0.275	0.275	0.275	0.3	0.325	0.3	0.3	0.3	0.275	0.275	0.275	0.275	0.275	0.275	0.275	0.25	0.25	0.275	0.275	0.3
0.2	0.2	0.225	0.2	0.2	0.225	0.225	0.225	0.225	0.2	0.2	0.2	0.2	0.175	0.175	0.175	0.2	0.225	0.225	0.225	0.2	0.2	0.225	0.225	0.225	0.25	0.275	0.275	0.275	0.275	0.275	0.3	0.275	0.25	0.275	0.275	0.275	0.25	0.25	0.25	0.25	0.25	0.225	0.25	0.275	0.275	0.3	0.3	0.3	0.3	0.325	0.325	0.35	0.35	0.35	0.35	0.325	0.3	0.3	0.3	0.3
0.3	0.275	0.275	0.25	0.25	0.225	0.2	0.175	0.15	0.175	0.2	0.2	0.225	0.225	0.2	0.2	0.2	0.2	0.2	0.2	0.225	0.225	0.2	0.2	0.2	0.2	0.225	0.225	0.25	0.25	0.25	0.25	0.25	0.275	0.3	0.275	0.25	0.25	0.25	0.225	0.25	0.25	0.25	0.25	0.25	0.275	0.275	0.3	0.3	0.275	0.25	0.25	0.225	0.225	0.225	0.25	0.275	0.275	0.25	0.275	0.275
0.225	0.225	0.225	0.25	0.275	0.275	0.275	0.275	0.275	0.25	0.25	0.275	0.275	0.25	0.25	0.25	0.275	0.275	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.325	0.3	0.3	0.3	0.3	0.3	0.275	0.275	0.275	0.275	0.25	0.275	0.25	0.25	0.25	0.25	0.275	0.275	0.25	0.225	0.225	0.225	0.25	0.25	0.275	0.3	0.275	0.3	0.3	0.325	0.325	0.325	0.325	0.325	0.325	0.35
0.3	0.3	0.3	0.3	0.275	0.275	0.275	0.3	0.3	0.275	0.275	0.275	0.275	0.3	0.3	0.3	0.3	0.325	0.325	0.3	0.3	0.275	0.275	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.225	0.2	0.2	0.2	0.2	0.225	0.2	0.2	0.2	0.225	0.225	0.225	0.225	0.225	0.25	0.225	0.225	0.25	0.25	0.25	0.25	0.225	0.225	0.225	0.225	0.2	0.2	0.2	0.225
0.125	0.125	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.125	0.125	0.15	0.15	0.15	0.15	0.15	0.175	0.175	0.175	0.175	0.2	0.175	0.175	0.15	0.175	0.2	0.2	0.2	0.175	0.2	0.2	0.2	0.2	0.2	0.175	0.2	0.2	0.2	0.2	0.2	0.225	0.25	0.275	0.275	0.275	0.275	0.275	0.275	0.275	0.275	0.3	0.275	0.275	0.275	0.275	0.275	0.25	0.25	0.25	0.25	0.225
0.275	0.25	0.25	0.25	0.225	0.25	0.25	0.275	0.275	0.275	0.275	0.275	0.275	0.3	0.325	0.35	0.35	0.35	0.35	0.375	0.4	0.4	0.4	0.425	0.425	0.45	0.475	0.45	0.45	0.45	0.45	0.45	0.45	0.425	0.4	0.375	0.35	0.35	0.325	0.35	0.35	0.35	0.35	0.35	0.35	0.325	0.35	0.35	0.325	0.3	0.3	0.3	0.325	0.3	0.3	0.275	0.275	0.275	0.275	0.275	0.25
0.125	0.15	0.15	0.15	0.15	0.15	0.175	0.2	0.225	0.225	0.225	0.25	0.25	0.225	0.225	0.225	0.225	0.225	0.225	0.2	0.2	0.225	0.25	0.275	0.275	0.25	0.25	0.275	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.275	0.25	0.25	0.25	0.25	0.25	0.225	0.25	0.25	0.25	0.25	0.225	0.2	0.175	0.175	0.175	0.15	0.15	0.15	0.15	0.15	0.175	0.175	0.175	0.175	0.175
0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.125	0.125	0.125	0.125	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.125	0.125	0.125	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.075	0.075	0.05	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075	0.075
0.175	0.2	0.2	0.175	0.2	0.225	0.25	0.25	0.25	0.275	0.275	0.275	0.275	0.3	0.275	0.3	0.3	0.3	0.3	0.325	0.325	0.325	0.325	0.35	0.375	0.375	0.375	0.4	0.4	0.375	0.375	0.4	0.425	0.425	0.425	0.425	0.45	0.45	0.475	0.475	0.5	0.475	0.475	0.475	0.45	0.425	0.4	0.4	0.425	0.425	0.425	0.4	0.425	0.4	0.4	0.4	0.4	0.4	0.4	0.375	0.375
0.05	0.05	0.05	0.05	0.075	0.1	0.075	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.075	0.1	0.125	0.125	0.125	0.125	0.15	0.175	0.2	0.2	0.2	0.225	0.225	0.25	0.25	0.25	0.25	0.25	0.275	0.275	0.3	0.3	0.3	0.3	0.325	0.325	0.325	0.325	0.325	0.3	0.3	0.3	0.325	0.325	0.35	0.35	0.35	0.375	0.375	0.375	0.35	0.325	0.325	0.325	0.35	0.35
0.325	0.35	0.35	0.325	0.325	0.3	0.275	0.25	0.275	0.3	0.275	0.275	0.275	0.275	0.275	0.275	0.275	0.25	0.25	0.225	0.225	0.225	0.225	0.225	0.225	0.2	0.2	0.175	0.175	0.175	0.175	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.2	0.175	0.175	0.2	0.2	0.225	0.225	0.225	0.25	0.275	0.275
0.275	0.275	0.275	0.275	0.3	0.3	0.3	0.3	0.3	0.3	0.275	0.25	0.25	0.275	0.3	0.3	0.275	0.275	0.275	0.25	0.225	0.225	0.225	0.225	0.225	0.2	0.2	0.225	0.225	0.225	0.2	0.225	0.25	0.25	0.25	0.25	0.25	0.25	0.225	0.2	0.175	0.175	0.175	0.175	0.15	0.15	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.175	0.15	0.175	0.175	0.175	0.2	0.2	0.2
0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.225	0.225	0.225	0.225	0.225	0.2	0.225	0.225	0.225	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.125	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.125	0.125	0.125	0.1	0.125	0.125	0.1	0.125	0.1	0.1
0.325	0.3	0.3	0.275	0.25	0.25	0.25	0.225	0.225	0.2	0.2	0.2	0.2	0.175	0.175	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.225	0.2	0.2	0.2	0.225	0.225	0.225	0.25	0.25	0.225	0.225	0.2	0.2	0.2	0.2	0.175	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
0.175	0.15	0.15	0.125	0.125	0.1	0.1	0.1	0.1	0.1	0.075	0.075	0.05	0.075	0.075	0.075	0.075	0.075	0.075	0.1	0.1	0.075	0.1	0.1	0.1	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.15	0.15	0.125	0.15	0.15	0.15	0.15	0.15	0.175	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.175	0.175	0.2	0.225	0.25	0.25	0.225	0.225
0.025	0.025	0.025	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.075	0.075	0.075	0.075	0.075	0.075	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.075	0.075	0.075	0.1	0.125	0.125	0.125	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.15	0.125	0.15	0.175	0.175	0.175
0.325	0.325	0.325	0.3	0.3	0.325	0.35	0.35	0.325	0.35	0.35	0.35	0.375	0.375	0.375	0.375	0.35	0.325	0.3	0.3	0.275	0.25	0.25	0.275	0.275	0.275	0.275	0.275	0.3	0.3	0.3	0.3	0.325	0.325	0.3	0.3	0.325	0.35	0.325	0.3	0.325	0.325	0.35	0.35	0.35	0.325	0.325	0.325	0.325	0.3	0.3	0.3	0.275	0.275	0.275	0.275	0.275	0.275	0.275	0.275	0.275
0.4	0.4	0.4	0.425	0.45	0.475	0.475	0.475	0.45	0.45	0.45	0.475	0.475	0.5	0.475	0.45	0.425	0.4	0.4	0.425	0.425	0.4	0.4	0.425	0.4	0.425	0.4	0.4	0.375	0.35	0.325	0.35	0.35	0.35	0.35	0.375	0.35	0.35	0.35	0.375	0.4	0.375	0.375	0.35	0.325	0.3	0.3	0.3	0.325	0.325	0.325	0.3	0.325	0.325	0.325	0.35	0.35	0.35	0.35	0.325	0.325
0.175	0.175	0.175	0.2	0.2	0.2	0.175	0.175	0.175	0.175	0.175	0.15	0.125	0.1	0.1	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.1	0.1	0.1	0.125	0.125	0.125	0.125	0.125	0.15	0.15	0.175	0.175	0.15	0.125	0.125	0.125	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.175	0.15	0.15	0.175	0.2	0.225	0.25
0.35	0.375	0.375	0.4	0.4	0.4	0.375	0.35	0.35	0.35	0.35	0.35	0.35	0.35	0.375	0.35	0.35	0.35	0.325	0.3	0.3	0.3	0.3	0.3	0.3	0.275	0.3	0.3	0.3	0.3	0.275	0.25	0.25	0.225	0.2	0.2	0.175	0.2	0.175	0.175	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.125	0.1	0.1	0.1	0.1	0.075	0.075	0.1	0.1	0.1	0.1	0.125
0.275	0.275	0.275	0.25	0.225	0.225	0.225	0.25	0.25	0.275	0.275	0.275	0.275	0.3	0.3	0.325	0.35	0.375	0.375	0.35	0.35	0.375	0.375	0.375	0.375	0.35	0.325	0.325	0.325	0.3	0.325	0.325	0.3	0.3	0.3	0.3	0.275	0.25	0.275	0.25	0.25	0.275	0.275	0.275	0.3	0.3	0.3	0.3	0.3	0.275	0.3	0.3	0.3	0.3	0.3	0.275	0.275	0.25	0.25	0.275	0.275
0.475	0.475	0.475	0.45	0.425	0.425	0.4	0.375	0.375	0.35	0.35	0.35	0.325	0.325	0.325	0.325	0.325	0.325	0.35	0.35	0.35	0.325	0.325	0.3	0.275	0.275	0.275	0.275	0.25	0.25	0.25	0.25	0.25	0.225	0.25	0.225	0.225	0.2	0.2	0.2	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.175	0.15	0.15	0.175	0.2	0.225	0.225	0.225	0.2	0.2	0.2	0.2	0.2	0.2
0.175	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.2	0.2	0.225	0.225	0.25	0.25	0.25	0.25	0.225	0.2	0.175	0.175	0.2	0.2	0.2	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.225	0.25	0.25	0.225	0.225	0.25	0.275	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.275	0.25	0.25	0.275	0.275	0.275	0.275	0.275	0.275	0.3	0.275
0.125	0.125	0.125	0.125	0.15	0.15	0.175	0.15	0.15	0.15	0.15	0.15	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.125	0.125	0.125	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.15	0.15	0.15	0.15	0.175	0.175	0.175	0.2	0.2	0.2	0.2	0.175	0.2	0.175	0.175	0.175	0.175	0.175	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.175	0.175	0.2
0.1	0.1	0.1	0.1	0.1	0.1	0.125	0.1	0.1	0.1	0.125	0.125	0.125	0.125	0.125	0.125	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.125	0.125	0.15	0.15	0.15	0.15	0.175	0.175	0.175	0.15	0.15	0.15	0.125	0.125	0.125	0.125	0.15	0.15	0.15	0.15	0.15	0.15	0.175	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.175	0.15	0.15	0.15	0.15	0.15
